anime_id,source_type,score,popularity_rank,members_count,favorites_count,total_count,emotion
39085,Visual novel,7.2,5434,10149,55,10149,sadness
6964,Manga,6.62,5435,10114,10,10114,joy
1941,Manga,7.13,5438,10101,17,10101,joy
1634,Visual novel,6.52,5439,10089,35,10089,anger
1864,Game,6.94,5439,10090,26,10090,fear
750,Manga,6.83,5441,10085,54,10085,joy
42808,Game,7.07,5443,10096,89,10093,anger
1042,Manga,6.41,5444,10073,33,10073,joy
34290,Original,7.0,5445,10084,108,10084,joy
15043,Original,5.86,5446,10046,14,10046,joy
3288,Original,6.6,5450,10028,12,10028,love
9782,Original,6.13,5451,10019,3,10019,fear
1985,Manga,7.54,5452,10025,107,10025,fear
40677,Mixed media,6.68,5453,10035,74,10035,joy
8317,Manga,7.51,5454,10005,5,10005,joy
1416,Manga,7.19,5456,10007,4,10007,anger
1670,Manga,6.62,5457,10005,8,10005,anger
9721,Visual novel,6.46,5459,9991,38,9991,joy
69,Original,6.22,5460,9997,12,9997,joy
1153,Manga,6.44,5463,9989,34,9989,sadness
2269,Original,7.33,5467,9970,15,9970,joy
1972,Novel,7.38,5469,9968,61,9968,joy
25801,Manga,7.66,5470,9983,11,9983,joy
1419,Manga,7.37,5471,9960,4,9960,fear
1647,Manga,4.7,5472,9955,30,9955,anger
1020,Light novel,6.88,5474,9947,24,9947,anger
36468,Manga,6.47,5475,9952,8,9952,joy
42632,Original,7.33,5477,9980,27,9980,anger
38162,4-koma manga,5.25,5478,9951,15,9951,joy
1901,Manga,7.06,5479,9936,30,9936,anger
1348,Original,6.58,5482,9927,11,9927,fear
6194,Manga,6.93,5483,9914,42,9914,joy
128,Game,6.76,5484,9903,19,9903,sadness
2106,Original,6.46,5485,9904,13,9904,joy
16189,Visual novel,7.03,5486,9893,47,9893,anger
10590,Visual novel,6.64,5489,9888,22,9888,anger
35224,Novel,4.85,5490,9898,8,9898,anger
10573,Manga,7.55,5491,9876,7,9876,anger
31227,Manga,7.65,5492,9896,21,9896,fear
34978,4-koma manga,7.11,5493,9879,6,9879,joy
17491,Manga,6.53,5495,9860,48,9860,love
5080,Game,6.09,5497,9845,6,9845,joy
377,Original,6.69,5500,9844,31,9844,joy
31927,Game,6.17,5501,9846,8,9846,joy
4399,Visual novel,6.74,5502,9836,27,9836,sadness
1097,Visual novel,5.81,5503,9836,11,9836,fear
34325,Game,7.09,5504,9849,4,9849,sadness
2324,Original,6.39,5505,9805,38,9805,fear
16023,Visual novel,5.51,5507,9803,32,9803,joy
1324,Manga,6.08,5513,9766,19,9766,fear
2762,Manga,7.82,5515,9764,115,9764,anger
2113,Original,7.22,5516,9755,46,9755,surprise
7651,Novel,7.59,5517,9743,44,9743,joy
37516,Manga,7.49,5519,9744,25,9744,anger
37262,Game,6.45,5521,9746,23,9746,fear
2705,Manga,6.8,5522,9724,34,9724,joy
331,Manga,7.62,5524,9716,63,9716,joy
6958,Manga,6.77,5526,9705,5,9705,joy
24967,Manga,6.63,5527,9729,28,9729,anger
1692,Visual novel,5.57,5528,9703,4,9703,fear
1152,Manga,6.95,5530,9693,34,9693,fear
37207,Manga,6.84,5532,9705,18,9705,joy
1783,Visual novel,6.46,5534,9656,40,9656,anger
1879,Manga,6.47,5535,9671,13,9671,fear
5505,Original,6.66,5536,9653,17,9653,fear
36121,Manga,6.98,5538,9667,53,9667,anger
1704,Manga,6.4,5540,9646,15,9646,surprise
20871,Manga,6.68,5541,9654,19,9654,joy
6275,Game,6.72,5543,9628,3,9628,anger
2346,Manga,5.65,5544,9620,24,9620,fear
7730,Original,6.81,5545,9605,48,9605,anger
16474,Manga,7.29,5546,9605,59,9605,joy
4304,Manga,6.15,5549,9594,40,9594,joy
1500,Manga,6.16,5552,9592,11,9592,sadness
22693,Original,7.41,5555,9625,75,9625,love
48727,Original,7.53,5556,9609,38,9609,sadness
3430,Manga,5.41,5557,9579,5,9579,anger
17849,4-koma manga,5.34,5559,9571,9,9571,anger
8206,Game,6.85,5560,9562,48,9562,joy
40850,Original,6.11,5561,9561,8,9561,sadness
1432,Manga,7.3,5564,9561,4,9561,anger
31189,Manga,6.87,5566,9580,65,9580,anger
4910,Game,6.45,5568,9536,5,9536,fear
255,Manga,7.69,5572,9507,13,9507,sadness
344,Manga,7.37,5573,9508,63,9508,sadness
3448,Manga,6.32,5575,9501,52,9501,anger
1098,Light novel,5.88,5577,9502,10,9502,fear
50696,Manga,6.26,5578,9492,28,9492,anger
5332,Novel,7.38,5579,9491,3,9491,anger
1156,Original,6.05,5580,9494,9,9494,anger
19067,Card game,6.61,5581,9513,43,9513,joy
5298,Manga,6.99,5583,9486,6,9486,joy
2560,Manga,6.48,5584,9483,14,9483,surprise
2014,Manga,7.42,5587,9467,10,9467,joy
1342,Manga,5.55,5589,9475,15,9475,sadness
38262,Other,7.64,5591,9471,114,9471,joy
10458,Visual novel,6.9,5592,9455,59,9455,fear
1799,Game,6.45,5593,9455,16,9455,anger
652,Original,7.18,5594,9450,7,9450,joy
2041,Manga,6.63,5595,9455,42,9455,joy
34644,Original,7.03,5599,9442,16,9442,joy
1180,Manga,6.91,5601,9434,38,9434,sadness
29705,Visual novel,6.53,5602,9440,20,9440,love
961,Game,7.1,5604,9407,31,9407,fear
19575,Manga,6.21,5607,9412,8,9412,anger
1084,Manga,5.95,5609,9380,7,9380,anger
6465,Visual novel,7.01,5610,9376,140,9376,anger
1064,Manga,7.38,5611,9378,55,9378,fear
33505,Visual novel,7.24,5612,9406,45,9406,anger
581,Original,6.22,5614,9359,12,9359,fear
4033,Game,6.2,5615,9355,9,9355,fear
1706,Manga,6.54,5617,9357,15,9357,anger
2884,Original,6.6,5624,9325,30,9325,joy
2611,Original,6.78,5625,9315,21,9315,sadness
1996,Manga,6.77,5630,9296,16,9296,anger
36502,Manga,6.65,5631,9308,12,9308,joy
10695,Visual novel,6.74,5633,9287,45,9287,anger
3050,Original,6.46,5634,9287,31,9287,sadness
1216,Manga,5.45,5635,9279,4,9279,love
2965,Manga,6.59,5636,9280,13,9280,fear
14129,Visual novel,6.61,5637,9275,66,9275,surprise
45783,Manga,6.35,5638,9265,58,9264,fear
4936,Manga,6.83,5641,9253,28,9253,surprise
42506,Original,6.32,5643,9244,15,9244,joy
9205,Manga,5.82,5644,9227,11,9227,joy
7708,Visual novel,6.58,5645,9229,25,9229,anger
11705,Game,6.09,5646,9228,10,9228,fear
797,Manga,6.7,5648,9211,8,9211,anger
1663,Book,7.42,5658,9175,41,9175,anger
32063,Visual novel,7.13,5659,9204,43,9204,sadness
1628,Manga,5.98,5660,9173,8,9173,fear
484,Manga,7.4,5660,9171,17,9171,sadness
2978,Original,7.39,5662,9164,81,9164,fear
769,Original,6.38,5664,9148,5,9148,anger
2147,Original,5.24,5666,9154,15,9154,joy
21835,Game,6.21,5667,9153,27,9153,joy
11009,Game,6.95,5670,9138,16,9138,joy
13141,Manga,5.6,5673,9121,9,9121,joy
13731,Original,6.63,5674,9117,3,9117,joy
5225,Manga,6.38,5675,9126,6,9126,joy
1106,Original,5.88,5676,9119,16,9119,joy
42798,Manga,7.18,5677,9118,15,9118,joy
8039,Visual novel,7.03,5678,9106,39,9106,fear
1978,Original,6.49,5682,9072,21,9072,anger
706,Visual novel,6.47,5684,9070,7,9070,sadness
3692,Original,7.22,5686,9070,31,9070,sadness
34771,Visual novel,4.19,5689,9081,17,9081,joy
20377,Manga,7.23,5690,9075,54,9075,love
38578,Original,7.38,5692,9085,124,9085,joy
3009,Manga,7.25,5695,9050,62,9050,anger
2389,Original,6.9,5697,9047,56,9047,joy
5998,Original,7.37,5699,9036,17,9036,joy
1494,Manga,6.07,5700,9029,24,9029,anger
1797,Original,6.93,5704,9014,7,9014,joy
1542,Original,5.98,5705,9016,25,9016,fear
9774,4-koma manga,6.57,5707,8996,2,8996,fear
41521,Card game,5.4,5708,9007,18,9007,joy
766,Visual novel,6.03,5710,8993,12,8993,fear
31165,Original,5.76,5711,9002,9,9002,joy
48612,Original,7.63,5715,8995,195,8995,joy
11349,Visual novel,6.49,5717,8960,53,8960,joy
1128,Manga,6.96,5719,8956,13,8956,surprise
1761,Manga,6.6,5721,8955,8,8955,joy
38664,Game,6.61,5723,8968,6,8968,joy
2955,Original,6.46,5724,8951,35,8951,joy
2725,Original,6.82,5727,8927,6,8927,joy
2542,Manga,7.19,5728,8929,55,8929,sadness
2730,Manga,4.78,5729,8929,18,8929,fear
1804,Manga,6.8,5732,8918,27,8918,sadness
262,Manga,6.83,5736,8905,5,8905,sadness
21597,Visual novel,6.76,5737,8937,44,8937,anger
40873,Game,6.56,5738,8908,7,8908,love
35720,Manga,6.84,5739,8918,9,8918,sadness
35425,Manga,7.28,5740,8911,12,8911,anger
2452,Manga,7.12,5741,8899,39,8899,fear
36536,Original,6.95,5742,8909,30,8909,joy
28761,Original,4.81,5743,8916,20,8916,surprise
693,Original,6.16,5744,8876,3,8876,anger
2313,Book,7.73,5745,8878,34,8878,fear
11067,Visual novel,6.81,5746,8868,30,8868,joy
41674,Manga,7.89,5748,8891,28,8891,sadness
33011,Original,5.88,5751,8868,13,8868,fear
9232,Manga,5.93,5754,8846,9,8846,anger
1920,Manga,7.11,5756,8838,7,8838,fear
10917,Game,6.44,5757,8836,4,8836,joy
7066,Manga,7.1,5758,8830,6,8830,fear
3679,Manga,6.71,5759,8823,27,8823,joy
1608,Manga,7.39,5760,8831,34,8831,fear
10916,Game,6.45,5761,8820,2,8820,joy
1022,Original,6.91,5762,8820,27,8820,anger
37563,Novel,6.44,5763,8847,36,8847,anger
1289,Original,7.58,5765,8816,29,8816,joy
653,Original,7.32,5766,8813,18,8813,surprise
3944,Visual novel,6.7,5769,8806,22,8806,anger
354,Original,5.54,5770,8804,3,8804,sadness
40134,Manga,7.08,5774,8797,14,8797,joy
40610,Original,6.84,5777,8785,68,8785,joy
3000,Manga,7.19,5778,8764,5,8764,joy
9970,Visual novel,6.65,5781,8743,16,8743,sadness
40661,Web manga,7.15,5782,8751,5,8751,joy
39421,Novel,6.31,5784,8765,19,8765,fear
40942,Original,7.53,5785,8750,40,8750,fear
4690,Manga,7.14,5786,8742,24,8742,joy
2220,Original,5.5,5787,8728,11,8728,anger
9241,Game,7.14,5789,8716,39,8716,sadness
1148,Novel,5.96,5790,8720,28,8720,anger
49066,Original,7.17,5791,8753,103,8753,joy
2497,Manga,6.62,5792,8716,29,8716,fear
386,Manga,7.23,5792,8716,24,8716,anger
1360,Visual novel,6.5,5794,8699,25,8699,love
7081,Game,7.01,5796,8700,44,8700,joy
13727,Original,6.79,5798,8689,3,8689,anger
2109,Game,7.12,5801,8686,21,8686,joy
3135,Manga,6.14,5802,8700,19,8700,anger
2032,Original,6.6,5804,8677,7,8677,anger
3888,Original,6.59,5807,8665,22,8665,anger
6794,Manga,6.87,5808,8661,4,8661,anger
30547,Game,7.23,5809,8695,32,8695,joy
32309,Original,6.21,5810,8668,6,8668,sadness
1853,Manga,6.58,5812,8661,20,8661,sadness
22831,Manga,5.75,5813,8654,11,8654,joy
13219,Visual novel,6.86,5814,8647,17,8647,joy
2281,Original,6.27,5817,8642,15,8642,anger
2349,Visual novel,5.15,5818,8637,54,8637,sadness
39585,Original,7.7,5819,8655,20,8655,joy
1196,Manga,7.19,5820,8624,59,8624,joy
27603,Visual novel,6.74,5821,8657,22,8657,fear
36491,Novel,7.2,5822,8645,79,8645,joy
10457,Visual novel,6.65,5823,8615,15,8615,anger
2033,Original,5.99,5824,8612,51,8612,anger
1209,Manga,7.03,5826,8613,8,8613,anger
614,Original,6.27,5829,8608,10,8608,love
1908,Novel,6.01,5830,8605,13,8605,love
4763,Visual novel,7.14,5832,8601,41,8601,sadness
13159,Novel,6.31,5833,8594,8,8594,love
2383,Other,7.23,5834,8590,56,8590,anger
2454,Manga,7.67,5835,8595,41,8595,anger
36010,Visual novel,6.85,5837,8604,34,8604,fear
3053,Manga,6.85,5838,8567,32,8567,joy
776,Manga,6.58,5839,8568,12,8568,anger
2896,Visual novel,6.43,5840,8563,37,8563,anger
13799,Game,6.48,5841,8564,2,8564,joy
5424,Visual novel,6.64,5842,8558,27,8558,joy
44191,Original,7.29,5843,8551,107,8551,joy
6560,Original,7.07,5845,8551,229,8551,anger
1167,Manga,5.87,5846,8548,9,8548,anger
1910,Manga,7.78,5848,8546,21,8546,joy
1245,Manga,5.83,5850,8534,12,8534,anger
835,Light novel,6.24,5851,8514,8,8514,sadness
1248,Game,6.89,5852,8508,11,8508,anger
3668,Novel,6.49,5853,8501,4,8501,joy
1800,Game,6.75,5854,8504,22,8504,sadness
11997,Visual novel,6.57,5855,8492,25,8492,joy
36501,Manga,6.02,5856,8504,5,8504,anger
7969,Visual novel,6.6,5857,8494,24,8494,joy
23047,Manga,6.87,5858,8517,22,8517,anger
685,Visual novel,6.36,5860,8481,6,8481,sadness
1312,Original,7.06,5862,8486,30,8486,sadness
2433,Visual novel,7.0,5863,8479,55,8479,anger
3369,Manga,7.55,5864,8479,46,8479,sadness
148,Visual novel,6.55,5865,8474,10,8474,joy
1400,Original,6.96,5867,8463,8,8463,fear
1371,Manga,7.12,5868,8468,28,8468,anger
1186,Original,6.84,5872,8448,32,8448,joy
2571,Book,6.48,5874,8439,26,8439,joy
42129,Original,6.86,5874,8439,9,8439,sadness
2048,Original,7.16,5877,8438,45,8438,sadness
1399,Original,6.98,5879,8424,6,8424,sadness
629,Original,7.06,5882,8424,20,8424,joy
37346,Original,6.45,5885,8420,14,8420,joy
27629,Original,6.42,5886,8419,10,8419,anger
7014,Manga,7.0,5891,8391,15,8391,sadness
943,Manga,6.36,5898,8359,14,8359,fear
118,Original,6.86,5899,8356,5,8356,anger
24987,Manga,6.7,5901,8363,14,8363,joy
13169,Original,6.43,5902,8340,5,8340,fear
959,Novel,7.33,5903,8336,31,8336,anger
3101,Game,6.4,5904,8338,53,8338,anger
13239,Game,6.31,5905,8325,13,8325,fear
25943,Other,5.68,5906,8331,4,8331,sadness
1302,Manga,7.3,5908,8311,20,8311,fear
33993,Manga,6.22,5910,8327,51,8327,surprise
9849,Original,6.49,5913,8295,38,8295,joy
1226,Novel,5.9,5914,8284,5,8284,sadness
12957,Manga,6.84,5917,8274,38,8274,love
14993,Manga,6.76,5919,8265,37,8265,anger
1655,Original,7.23,5920,8264,69,8264,joy
2335,Manga,7.13,5921,8259,39,8259,anger
6690,Original,6.94,5922,8259,44,8259,fear
1130,Original,6.51,5923,8257,28,8257,anger
328,Original,5.95,5924,8250,10,8250,surprise
2619,Novel,6.51,5925,8254,22,8254,fear
32267,Manga,6.56,5927,8259,27,8259,sadness
4460,Original,5.7,5928,8219,7,8219,surprise
34453,Game,6.61,5931,8237,15,8237,True
33027,Original,6.27,5932,8205,8,8205,sadness
15409,Original,6.73,5934,8192,117,8192,anger
3332,Manga,7.07,5935,8200,53,8200,sadness
1149,Original,6.61,5936,8192,11,8192,anger
2438,Visual novel,6.82,5937,8190,33,8190,sadness
1317,Manga,6.72,5938,8186,8,8186,surprise
17395,Novel,5.05,5941,8171,4,8171,fear
17251,Visual novel,6.78,5942,8170,37,8170,anger
36689,Visual novel,6.63,5943,8190,24,8190,sadness
3954,Game,6.77,5943,8164,6,8164,joy
2684,Web manga,6.8,5946,8161,4,8161,anger
2695,Original,6.71,5947,8166,5,8166,sadness
40023,Manga,7.16,5948,8171,41,8171,anger
22039,Manga,6.77,5949,8174,29,8174,love
40664,Original,8.66,5951,8230,232,8230,sadness
36052,Visual novel,7.11,5952,8189,19,8189,anger
41923,Novel,7.75,5954,8169,86,8169,joy
3670,Original,7.12,5956,8123,30,8123,anger
3125,Manga,7.09,5957,8123,38,8123,fear
31400,Visual novel,6.62,5958,8139,54,8139,joy
34337,Game,6.07,5959,8133,40,8133,anger
35982,Original,7.19,5960,8126,6,8126,fear
5725,Game,6.4,5961,8122,19,8122,anger
4590,Visual novel,6.8,5963,8112,46,8112,love
32239,Visual novel,6.62,5964,8136,48,8136,joy
1635,Visual novel,6.53,5967,8111,17,8111,anger
35182,Original,6.81,5971,8106,18,8106,joy
12995,Visual novel,5.9,5972,8084,13,8084,fear
33572,Original,5.12,5973,8099,8,8099,joy
622,Visual novel,6.52,5975,8079,7,8079,anger
49637,Manga,6.76,5976,8088,67,8088,sadness
203,Visual novel,6.79,5977,8063,34,8063,anger
12863,Game,6.68,5980,8052,26,8052,joy
506,Manga,7.33,5982,8037,37,8037,sadness
10804,Manga,7.36,5982,8046,0,8046,joy
1508,Manga,6.06,5986,8032,14,8032,fear
2988,Visual novel,6.57,5987,8033,31,8033,fear
2169,Original,5.27,5988,8022,5,8022,joy
1796,Light novel,7.13,5991,8025,30,8025,joy
1272,Manga,6.21,5992,8025,27,8025,anger
30898,Light novel,7.1,5993,8020,45,8020,joy
2037,Manga,7.45,5994,8021,59,8021,joy
1124,Light novel,7.13,5995,8003,9,8003,surprise
1822,Novel,6.6,5996,7997,13,7997,anger
1802,Light novel,6.64,5997,7993,20,7993,anger
5316,Visual novel,5.91,5998,7995,31,7995,sadness
112,Original,4.77,5999,7993,6,7993,fear
2446,Manga,7.06,6002,7988,105,7988,joy
1204,Original,6.62,6003,7984,28,7984,joy
1550,Manga,6.75,6004,7971,30,7971,joy
38824,Original,7.42,6006,7991,29,7991,joy
2188,Visual novel,6.46,6008,7965,27,7965,anger
1484,Manga,6.08,6010,7960,23,7960,sadness
2391,Original,5.07,6011,7959,8,7959,fear
2761,Original,7.9,6013,7952,141,7952,sadness
16331,Original,6.4,6017,7933,6,7933,joy
1561,Visual novel,6.09,6020,7929,9,7929,love
31865,Manga,5.81,6021,7923,11,7923,anger
2450,Manga,7.85,6023,7918,73,7918,anger
29085,Visual novel,6.86,6024,7970,27,7970,joy
458,Manga,6.23,6025,7909,12,7909,sadness
24377,Visual novel,6.96,6026,7926,17,7926,joy
35931,Light novel,6.95,6028,7913,21,7913,love
671,Other,6.49,6030,7878,17,7878,sadness
5651,Visual novel,6.73,6034,7862,55,7862,joy
1070,Visual novel,6.5,6035,7857,8,7857,joy
22661,Manga,6.59,6036,7878,6,7878,joy
577,Manga,6.11,6037,7858,17,7858,fear
32772,Game,6.11,6039,7863,19,7863,joy
29573,Visual novel,6.6,6040,7873,19,7873,love
13019,Original,5.5,6041,7849,33,7849,love
1942,Light novel,6.9,6043,7842,10,7842,sadness
767,Original,6.09,6051,7821,5,7821,fear
5199,Manga,7.07,6055,7810,3,7810,anger
10958,4-koma manga,5.51,6056,7811,8,7811,anger
36982,Web manga,6.79,6060,7806,26,7806,joy
22419,Original,7.1,6061,7788,38,7788,joy
533,4-koma manga,6.62,6063,7785,18,7785,joy
6041,Visual novel,6.69,6064,7781,15,7781,surprise
16928,Visual novel,6.79,6065,7773,10,7773,joy
9124,Manga,7.42,6066,7771,4,7771,joy
626,Manga,6.6,6068,7771,12,7771,sadness
33155,Original,6.11,6071,7794,4,7794,anger
32016,Manga,6.3,6073,7773,37,7773,joy
8654,Visual novel,5.79,6074,7758,21,7758,anger
12123,4-koma manga,6.25,6075,7754,7,7754,joy
10325,Visual novel,5.94,6077,7742,33,7742,sadness
2539,Visual novel,6.67,6079,7731,30,7731,joy
2098,Manga,7.45,6080,7729,23,7729,fear
40320,Game,4.77,6081,7719,8,7719,joy
31652,Visual novel,6.36,6082,7736,22,7736,sadness
752,Manga,4.89,6084,7705,4,7705,joy
2267,Original,6.37,6085,7696,14,7696,joy
38030,Original,6.93,6088,7711,48,7711,anger
439,Manga,6.13,6089,7690,12,7690,fear
5462,Original,6.11,6095,7666,2,7666,joy
1868,Original,6.18,6097,7670,5,7670,fear
9333,Original,6.37,6098,7653,3,7653,anger
24273,Visual novel,6.37,6099,7684,15,7684,love
2743,Original,7.45,6100,7652,9,7652,anger
35255,Original,5.77,6101,7668,7,7668,sadness
3324,Visual novel,6.28,6103,7651,31,7651,anger
2013,Manga,7.42,6107,7644,10,7644,anger
3641,Manga,6.54,6108,7644,7,7644,fear
10546,Visual novel,6.62,6109,7642,57,7642,anger
2548,Novel,7.39,6110,7649,39,7649,love
5583,Game,6.49,6111,7634,11,7634,anger
40658,Manga,7.27,6112,7630,45,7620,fear
36109,Manga,6.4,6115,7660,25,7660,anger
1217,Manga,6.34,6117,7620,7,7620,joy
824,Manga,5.83,6119,7614,7,7614,sadness
13843,Manga,6.21,6120,7613,7,7613,anger
33564,Game,5.63,6124,7613,18,7613,anger
38851,Original,4.66,6125,7619,16,7619,joy
1181,Manga,6.69,6126,7613,12,7613,fear
31997,Manga,7.4,6128,7605,9,7605,joy
9487,Visual novel,6.06,6129,7594,16,7594,surprise
1343,Manga,5.47,6134,7587,4,7587,joy
35984,Original,7.6,6135,7590,25,7590,sadness
18771,Manga,5.97,6137,7568,13,7568,joy
9935,Manga,6.22,6138,7557,17,7557,sadness
38199,Original,5.06,6139,7564,16,7564,joy
1433,Manga,6.5,6141,7562,4,7562,fear
932,Manga,6.06,6142,7551,4,7551,joy
7178,Original,6.85,6143,7542,23,7542,sadness
37286,Manga,5.71,6145,7553,8,7553,anger
38250,Web manga,7.32,6146,7566,82,7566,joy
648,Visual novel,6.11,6147,7539,5,7539,sadness
6986,Visual novel,6.41,6149,7518,7,7518,surprise
2221,Manga,6.77,6150,7506,38,7506,joy
2071,Manga,6.41,6151,7503,16,7503,fear
6654,Original,5.52,6154,7507,10,7507,sadness
6635,Visual novel,6.19,6155,7488,20,7488,anger
31118,Visual novel,6.8,6156,7496,35,7496,fear
1651,Original,7.5,6157,7492,23,7492,fear
31762,Original,6.27,6161,7488,19,7488,joy
36933,Visual novel,6.84,6162,7511,11,7511,anger
1865,Other,6.14,6163,7479,13,7479,joy
5369,Game,6.27,6165,7470,5,7470,anger
17747,Visual novel,6.24,6167,7458,33,7458,anger
6117,Manga,6.04,6169,7457,16,7457,joy
1044,Other,6.51,6169,7454,12,7454,fear
6941,Manga,7.02,6171,7444,9,7444,joy
8278,Game,6.18,6172,7442,7,7442,joy
3889,Manga,5.89,6173,7438,13,7438,love
3286,Visual novel,6.68,6173,7440,32,7440,anger
2110,Game,7.13,6175,7437,14,7437,surprise
15847,Other,6.18,6176,7435,8,7435,anger
3401,Original,6.35,6181,7424,5,7424,surprise
21305,Visual novel,5.67,6184,7422,13,7422,surprise
7152,Original,6.97,6186,7414,48,7414,fear
36784,Original,6.22,6187,7420,16,7420,joy
17539,Manga,6.1,6189,7398,29,7398,joy
12961,Visual novel,6.52,6193,7388,18,7388,sadness
1286,Original,5.02,6194,7389,17,7389,anger
10338,Manga,6.39,6195,7386,7,7386,joy
30988,4-koma manga,7.08,6197,7397,4,7397,joy
2907,Manga,7.12,6198,7376,44,7376,fear
8655,Visual novel,6.46,6201,7369,24,7369,joy
2577,Book,7.26,6202,7374,51,7374,joy
13639,Original,6.33,6204,7371,2,7371,anger
2447,Original,5.94,6205,7365,20,7365,joy
2291,Manga,6.09,6210,7348,25,7348,fear
1276,Game,6.4,6211,7350,11,7350,fear
977,Original,5.4,6213,7338,10,7338,anger
25923,Visual novel,6.97,6214,7346,15,7346,love
8909,Game,7.13,6215,7337,5,7337,joy
2218,Light novel,5.49,6218,7323,9,7323,sadness
1417,Manga,7.09,6219,7323,3,7323,anger
1442,Novel,5.54,6220,7317,27,7317,fear
1622,Original,5.57,6224,7301,5,7301,sadness
3302,Visual novel,6.51,6226,7296,6,7296,anger
42031,Manga,6.64,6227,7310,34,7310,joy
2352,Visual novel,6.62,6230,7288,26,7288,anger
347,Game,6.56,6231,7295,13,7295,sadness
1123,Manga,6.67,6232,7275,6,7275,sadness
34088,Manga,5.51,6237,7271,9,7271,joy
5085,Original,5.72,6240,7260,11,7260,love
3060,Original,5.93,6242,7260,6,7260,anger
22119,Original,6.39,6245,7256,22,7256,love
1603,Game,6.79,6245,7249,15,7249,fear
1474,Manga,7.45,6247,7250,7,7250,joy
3745,Manga,7.0,6248,7246,7,7246,anger
32906,Original,4.17,6251,7233,5,7233,joy
34820,Manga,6.92,6255,7215,17,7215,anger
34208,Other,6.42,6259,7196,5,7196,sadness
695,Visual novel,5.69,6260,7181,0,7181,joy
33309,Web manga,6.1,6261,7179,18,7179,fear
231,Manga,6.06,6264,7151,3,7151,fear
1112,Original,6.81,6265,7148,5,7148,anger
730,Manga,5.07,6266,7151,6,7151,joy
1477,Manga,7.49,6268,7133,3,7133,anger
5172,Manga,6.87,6269,7120,18,7120,love
42048,Manga,7.19,6271,7141,51,7141,sadness
708,Novel,7.57,6273,7125,67,7125,joy
2017,Manga,6.82,6275,7113,7,7113,fear
2784,Visual novel,6.74,6276,7110,3,7110,anger
37910,Visual novel,6.76,6277,7116,9,7116,sadness
4639,Original,7.21,6280,7100,84,7100,joy
